SCH_DEP_TIME,CARRIER,DEP_TIME,DEST,DISTANCE,FL_DATE,ORIGIN,WEATHER,DAY_WEEK,DAY_OF_MONTH,STATUS,LATE_MINS
1530,MQ,1522,JFK,213,1/16/2004,DCA,0,5,16,ontime,0
600,MQ,553,JFK,213,1/16/2004,DCA,0,5,16,ontime,0
1830,MQ,2019,JFK,213,1/16/2004,DCA,0,5,16,delayed,189
800,MQ,747,LGA,214,1/16/2004,DCA,0,5,16,delayed,0
900,MQ,856,LGA,214,1/16/2004,DCA,0,5,16,delayed,0
1100,MQ,1217,LGA,214,1/16/2004,DCA,0,5,16,delayed,117
1300,MQ,1315,LGA,214,1/16/2004,DCA,0,5,16,delayed,15
1400,MQ,1429,LGA,214,1/16/2004,DCA,0,5,16,delayed,29
1600,MQ,1705,LGA,214,1/16/2004,DCA,0,5,16,delayed,105
1700,MQ,1729,LGA,214,1/16/2004,DCA,0,5,16,delayed,29
1900,MQ,2006,LGA,214,1/16/2004,DCA,0,5,16,delayed,106
850,UA,955,LGA,229,1/16/2004,IAD,0,5,16,delayed,105
630,US,628,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
700,US,657,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
800,US,756,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
900,US,859,LGA,214,1/16/2004,DCA,0,5,16,delayed,0
1000,US,958,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1100,US,1059,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1200,US,1151,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1300,US,1258,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1400,US,1356,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1500,US,1457,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1600,US,1558,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1700,US,1658,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1800,US,1758,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1900,US,1900,LGA,214,1/16/2004,DCA,0,5,16,delayed,0
2000,US,2000,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
2100,US,2057,LGA,214,1/16/2004,DCA,0,5,16,ontime,0
1720,RU,1849,EWR,169,1/16/2004,BWI,0,5,16,delayed,129
1030,RU,1053,EWR,169,1/16/2004,BWI,0,5,16,delayed,23
1455,RU,1600,EWR,169,1/16/2004,BWI,0,5,16,delayed,145
700,RU,654,EWR,169,1/16/2004,BWI,0,5,16,ontime,0
1300,CO,1423,EWR,199,1/16/2004,DCA,0,5,16,delayed,123
1730,CO,1912,EWR,199,1/16/2004,DCA,0,5,16,delayed,182
735,CO,729,EWR,199,1/16/2004,DCA,0,5,16,ontime,0
840,DH,834,EWR,213,1/16/2004,IAD,0,5,16,ontime,0
1710,DH,1711,EWR,213,1/16/2004,IAD,0,5,16,ontime,1
1245,DH,1249,EWR,213,1/16/2004,IAD,0,5,16,ontime,4
2120,DH,2120,EWR,213,1/16/2004,IAD,0,5,16,ontime,0
630,DH,700,EWR,213,1/16/2004,IAD,0,5,16,delayed,70
1500,RU,1602,EWR,213,1/16/2004,IAD,0,5,16,delayed,102
645,RU,643,EWR,199,1/16/2004,DCA,0,5,16,ontime,0
1525,RU,1622,EWR,199,1/16/2004,DCA,0,5,16,delayed,97
1359,RU,1549,EWR,199,1/16/2004,DCA,0,5,16,delayed,190
1630,RU,1753,EWR,199,1/16/2004,DCA,0,5,16,delayed,123
1300,RU,1421,EWR,213,1/16/2004,IAD,0,5,16,delayed,121
900,RU,859,EWR,199,1/16/2004,DCA,0,5,16,ontime,0
1900,RU,2045,EWR,213,1/16/2004,IAD,0,5,16,delayed,145
700,RU,657,EWR,213,1/16/2004,IAD,0,5,16,ontime,0
2100,RU,2050,EWR,199,1/16/2004,DCA,0,5,16,ontime,0
1700,RU,1827,EWR,213,1/16/2004,IAD,0,5,16,delayed,127
1455,OH,1455,JFK,184,1/17/2004,BWI,0,6,17,ontime,0
1640,DH,1637,JFK,213,1/17/2004,DCA,0,6,17,ontime,0
1245,DH,1244,LGA,229,1/17/2004,IAD,0,6,17,ontime,0
1715,DH,1714,LGA,229,1/17/2004,IAD,0,6,17,ontime,0
2120,DH,2230,LGA,229,1/17/2004,IAD,0,6,17,delayed,110
840,DH,853,JFK,228,1/17/2004,IAD,0,6,17,ontime,13
1240,DH,1236,JFK,228,1/17/2004,IAD,0,6,17,ontime,0
1645,DH,1641,JFK,228,1/17/2004,IAD,0,6,17,ontime,0
1715,DH,1720,JFK,228,1/17/2004,IAD,0,6,17,delayed,5
2120,DH,2136,JFK,228,1/17/2004,IAD,0,6,17,delayed,16
1800,DH,1808,JFK,228,1/17/2004,IAD,0,6,17,delayed,8
1455,DL,1509,JFK,213,1/17/2004,DCA,0,6,17,delayed,54
730,DL,727,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
830,DL,828,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1030,DL,1028,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1430,DL,1430,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1630,DL,1708,LGA,214,1/17/2004,DCA,0,6,17,delayed,78
1830,DL,1829,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
2030,DL,2026,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1530,MQ,1529,JFK,213,1/17/2004,DCA,0,6,17,ontime,0
600,MQ,554,JFK,213,1/17/2004,DCA,0,6,17,ontime,0
1830,MQ,1827,JFK,213,1/17/2004,DCA,0,6,17,ontime,0
900,MQ,855,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1300,MQ,1247,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
850,UA,849,LGA,229,1/17/2004,IAD,0,6,17,ontime,0
700,US,654,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
900,US,859,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1100,US,1100,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1300,US,1259,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1500,US,1456,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1700,US,1658,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1900,US,1854,LGA,214,1/17/2004,DCA,0,6,17,ontime,0
1720,RU,1717,EWR,169,1/17/2004,BWI,0,6,17,ontime,0
1455,RU,1445,EWR,169,1/17/2004,BWI,0,6,17,ontime,0
1030,RU,1028,EWR,169,1/17/2004,BWI,0,6,17,ontime,0
700,RU,658,EWR,169,1/17/2004,BWI,0,6,17,ontime,0
1300,CO,1258,EWR,199,1/17/2004,DCA,0,6,17,ontime,0
840,DH,835,EWR,213,1/17/2004,IAD,0,6,17,ontime,0
1710,DH,1700,EWR,213,1/17/2004,IAD,0,6,17,ontime,0
1245,DH,1240,EWR,213,1/17/2004,IAD,0,6,17,ontime,0
2120,DH,2119,EWR,213,1/17/2004,IAD,0,6,17,delayed,0
700,RU,658,EWR,213,1/17/2004,IAD,0,6,17,ontime,0
1600,RU,1601,EWR,199,1/17/2004,DCA,0,6,17,ontime,1
1730,RU,1727,EWR,199,1/17/2004,DCA,0,6,17,ontime,0
1359,RU,1351,EWR,199,1/17/2004,DCA,0,6,17,ontime,0
1500,RU,1457,EWR,213,1/17/2004,IAD,0,6,17,ontime,0
930,RU,924,EWR,199,1/17/2004,DCA,0,6,17,ontime,0
1700,RU,1655,EWR,213,1/17/2004,IAD,0,6,17,ontime,0
645,RU,641,EWR,199,1/17/2004,DCA,0,6,17,ontime,0
1455,OH,1455,JFK,184,1/18/2004,BWI,0,7,18,ontime,0
1640,DH,1659,JFK,213,1/18/2004,DCA,0,7,18,delayed,19
1245,DH,1302,LGA,229,1/18/2004,IAD,0,7,18,ontime,57
1455,DH,1526,LGA,229,1/18/2004,IAD,0,7,18,delayed,71
1715,DH,1802,LGA,229,1/18/2004,IAD,0,7,18,delayed,87
2120,DH,2110,LGA,229,1/18/2004,IAD,0,7,18,ontime,0
840,DH,833,JFK,228,1/18/2004,IAD,0,7,18,ontime,0
1240,DH,1249,JFK,228,1/18/2004,IAD,0,7,18,ontime,9
1455,DH,1539,JFK,228,1/18/2004,IAD,0,7,18,delayed,84
1645,DH,1646,JFK,228,1/18/2004,IAD,0,7,18,ontime,1
1715,DH,1709,JFK,228,1/18/2004,IAD,0,7,18,delayed,0
2120,DH,2111,JFK,228,1/18/2004,IAD,0,7,18,ontime,0
1610,DH,1706,JFK,228,1/18/2004,IAD,0,7,18,delayed,96
1455,DL,1555,JFK,213,1/18/2004,DCA,0,7,18,delayed,100
830,DL,830,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1030,DL,1029,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1230,DL,1230,LGA,214,1/18/2004,DCA,0,7,18,delayed,0
1430,DL,1430,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1630,DL,1632,LGA,214,1/18/2004,DCA,0,7,18,ontime,2
1830,DL,1843,LGA,214,1/18/2004,DCA,0,7,18,delayed,13
2030,DL,2029,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1530,MQ,1549,JFK,213,1/18/2004,DCA,0,7,18,delayed,19
600,MQ,552,JFK,213,1/18/2004,DCA,0,7,18,delayed,0
925,MQ,919,JFK,213,1/18/2004,DCA,0,7,18,ontime,0
1830,MQ,2023,JFK,213,1/18/2004,DCA,0,7,18,delayed,193
1300,MQ,1330,LGA,214,1/18/2004,DCA,0,7,18,delayed,30
1500,MQ,1540,LGA,214,1/18/2004,DCA,0,7,18,delayed,40
1700,MQ,1818,LGA,214,1/18/2004,DCA,0,7,18,delayed,118
1900,MQ,2004,LGA,214,1/18/2004,DCA,0,7,18,delayed,104
850,UA,848,LGA,229,1/18/2004,IAD,0,7,18,ontime,0
900,US,858,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1000,US,954,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1100,US,1102,LGA,214,1/18/2004,DCA,0,7,18,ontime,2
1200,US,1159,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1300,US,1257,LGA,214,1/18/2004,DCA,0,7,18,delayed,0
1400,US,1356,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1600,US,1555,LGA,214,1/18/2004,DCA,0,7,18,delayed,0
1800,US,1757,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1900,US,1855,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
2000,US,1957,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
2100,US,2055,LGA,214,1/18/2004,DCA,0,7,18,ontime,0
1030,RU,1057,EWR,169,1/18/2004,BWI,1,7,18,delayed,27
1315,RU,1314,EWR,169,1/18/2004,BWI,0,7,18,delayed,0
1455,RU,1528,EWR,169,1/18/2004,BWI,0,7,18,delayed,73
1300,CO,1258,EWR,199,1/18/2004,DCA,0,7,18,ontime,0
1630,CO,1754,EWR,199,1/18/2004,DCA,0,7,18,delayed,124
1900,CO,1959,EWR,199,1/18/2004,DCA,0,7,18,delayed,59
840,DH,834,EWR,213,1/18/2004,IAD,0,7,18,ontime,0
1710,DH,1900,EWR,213,1/18/2004,IAD,0,7,18,delayed,190
1245,DH,1246,EWR,213,1/18/2004,IAD,0,7,18,delayed,1
2120,DH,2117,EWR,213,1/18/2004,IAD,0,7,18,ontime,0
1500,RU,1630,EWR,213,1/18/2004,IAD,0,7,18,delayed,130
1359,RU,1622,EWR,199,1/18/2004,DCA,0,7,18,delayed,263
845,RU,841,EWR,213,1/18/2004,IAD,0,7,18,ontime,0
930,RU,925,EWR,199,1/18/2004,DCA,0,7,18,ontime,0
1455,OH,1455,JFK,184,1/19/2004,BWI,0,1,19,ontime,0
1640,DH,1636,JFK,213,1/19/2004,DCA,0,1,19,ontime,0
1245,DH,1303,LGA,229,1/19/2004,IAD,0,1,19,ontime,58
1455,DH,1445,LGA,229,1/19/2004,IAD,0,1,19,ontime,0
1715,DH,1709,LGA,229,1/19/2004,IAD,0,1,19,ontime,0
2120,DH,10,LGA,229,1/19/2004,IAD,0,1,19,delayed,0
640,DH,847,LGA,229,1/19/2004,IAD,0,1,19,delayed,207
1040,DH,1035,LGA,229,1/19/2004,IAD,0,1,19,ontime,0
840,DH,833,JFK,228,1/19/2004,IAD,0,1,19,ontime,0
1240,DH,1237,JFK,228,1/19/2004,IAD,0,1,19,ontime,0
1455,DH,1454,JFK,228,1/19/2004,IAD,0,1,19,ontime,0
1645,DH,1641,JFK,228,1/19/2004,IAD,0,1,19,ontime,0
1715,DH,1710,JFK,228,1/19/2004,IAD,0,1,19,ontime,0
2120,DH,2121,JFK,228,1/19/2004,IAD,0,1,19,ontime,1
1610,DH,1603,JFK,228,1/19/2004,IAD,0,1,19,ontime,0
1455,DL,1506,JFK,213,1/19/2004,DCA,0,1,19,delayed,51
730,DL,731,LGA,214,1/19/2004,DCA,0,1,19,ontime,1
830,DL,842,LGA,214,1/19/2004,DCA,0,1,19,ontime,12
1030,DL,1029,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1230,DL,1231,LGA,214,1/19/2004,DCA,0,1,19,ontime,1
1430,DL,1431,LGA,214,1/19/2004,DCA,0,1,19,ontime,1
1530,DL,1530,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1630,DL,1630,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1830,DL,1829,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1930,DL,1930,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
2030,DL,2029,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1530,MQ,1536,JFK,213,1/19/2004,DCA,0,1,19,ontime,6
600,MQ,553,JFK,213,1/19/2004,DCA,0,1,19,ontime,0
1830,MQ,1846,JFK,213,1/19/2004,DCA,0,1,19,delayed,16
700,MQ,758,LGA,214,1/19/2004,DCA,0,1,19,delayed,58
800,MQ,822,LGA,214,1/19/2004,DCA,0,1,19,delayed,22
900,MQ,858,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1100,MQ,1100,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1300,MQ,1253,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1400,MQ,1356,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1500,MQ,1534,LGA,214,1/19/2004,DCA,0,1,19,delayed,34
1600,MQ,1559,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1700,MQ,1717,LGA,214,1/19/2004,DCA,0,1,19,ontime,17
1900,MQ,1937,LGA,214,1/19/2004,DCA,0,1,19,delayed,37
850,UA,846,LGA,229,1/19/2004,IAD,0,1,19,ontime,0
630,US,627,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
700,US,656,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
800,US,758,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
900,US,858,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1000,US,955,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1100,US,1059,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1200,US,1157,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1300,US,1256,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1400,US,1353,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1500,US,1456,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1600,US,1558,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1700,US,1656,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1800,US,1755,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1900,US,1855,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
2000,US,1956,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
2100,US,2057,LGA,214,1/19/2004,DCA,0,1,19,ontime,0
1720,RU,1710,EWR,169,1/19/2004,BWI,0,1,19,ontime,0
1030,RU,1028,EWR,169,1/19/2004,BWI,0,1,19,ontime,0
700,RU,654,EWR,169,1/19/2004,BWI,0,1,19,ontime,0
1455,RU,1451,EWR,169,1/19/2004,BWI,0,1,19,ontime,0
1730,CO,1732,EWR,199,1/19/2004,DCA,0,1,19,delayed,2
1300,CO,1253,EWR,199,1/19/2004,DCA,0,1,19,ontime,0
735,CO,728,EWR,199,1/19/2004,DCA,0,1,19,ontime,0
1900,CO,1857,EWR,199,1/19/2004,DCA,0,1,19,ontime,0
840,DH,832,EWR,213,1/19/2004,IAD,0,1,19,ontime,0
1710,DH,1705,EWR,213,1/19/2004,IAD,0,1,19,ontime,0
1245,DH,1237,EWR,213,1/19/2004,IAD,0,1,19,ontime,0
2120,DH,2300,EWR,213,1/19/2004,IAD,0,1,19,delayed,180
630,DH,627,EWR,213,1/19/2004,IAD,0,1,19,ontime,0
1430,DH,1427,EWR,213,1/19/2004,IAD,0,1,19,ontime,0
1900,RU,2051,EWR,213,1/19/2004,IAD,0,1,19,delayed,151
1300,RU,1258,EWR,213,1/19/2004,IAD,0,1,19,ontime,0
645,RU,645,EWR,199,1/19/2004,DCA,0,1,19,ontime,0
1525,RU,1530,EWR,199,1/19/2004,DCA,0,1,19,ontime,5
700,RU,656,EWR,213,1/19/2004,IAD,0,1,19,ontime,0
1700,RU,1659,EWR,213,1/19/2004,IAD,0,1,19,ontime,0
1500,RU,1455,EWR,213,1/19/2004,IAD,0,1,19,ontime,0
1630,RU,1628,EWR,199,1/19/2004,DCA,0,1,19,ontime,0
1359,RU,1355,EWR,199,1/19/2004,DCA,0,1,19,ontime,0
900,RU,855,EWR,199,1/19/2004,DCA,0,1,19,ontime,0
2100,RU,2052,EWR,199,1/19/2004,DCA,0,1,19,ontime,0
1455,OH,1500,JFK,184,1/20/2004,BWI,0,2,20,ontime,45
1640,DH,1637,JFK,213,1/20/2004,DCA,0,2,20,ontime,0
1245,DH,1300,LGA,229,1/20/2004,IAD,0,2,20,ontime,55
1455,DH,1455,LGA,229,1/20/2004,IAD,0,2,20,ontime,0
1715,DH,1725,LGA,229,1/20/2004,IAD,0,2,20,ontime,10
2120,DH,2143,LGA,229,1/20/2004,IAD,0,2,20,ontime,23
640,DH,635,LGA,229,1/20/2004,IAD,0,2,20,ontime,0
1040,DH,1033,LGA,229,1/20/2004,IAD,0,2,20,ontime,0
840,DH,835,JFK,228,1/20/2004,IAD,0,2,20,ontime,0
1240,DH,1351,JFK,228,1/20/2004,IAD,0,2,20,delayed,111
1455,DH,1446,JFK,228,1/20/2004,IAD,0,2,20,ontime,0
1645,DH,1643,JFK,228,1/20/2004,IAD,0,2,20,ontime,0
1715,DH,1706,JFK,228,1/20/2004,IAD,0,2,20,ontime,0
2120,DH,2118,JFK,228,1/20/2004,IAD,0,2,20,ontime,0
1610,DH,1632,JFK,228,1/20/2004,IAD,0,2,20,ontime,22
1455,DL,1514,JFK,213,1/20/2004,DCA,0,2,20,delayed,59
630,DL,629,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
730,DL,729,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
830,DL,839,LGA,214,1/20/2004,DCA,0,2,20,ontime,9
930,DL,929,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1030,DL,1029,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1130,DL,1129,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1230,DL,1227,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1330,DL,1329,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1430,DL,1430,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1530,DL,1531,LGA,214,1/20/2004,DCA,0,2,20,ontime,1
1630,DL,1717,LGA,214,1/20/2004,DCA,0,2,20,delayed,87
1730,DL,1731,LGA,214,1/20/2004,DCA,0,2,20,ontime,1
1830,DL,1831,LGA,214,1/20/2004,DCA,0,2,20,ontime,1
1930,DL,1930,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
2030,DL,2029,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1530,MQ,1522,JFK,213,1/20/2004,DCA,0,2,20,ontime,0
600,MQ,548,JFK,213,1/20/2004,DCA,0,2,20,ontime,0
1830,MQ,1823,JFK,213,1/20/2004,DCA,0,2,20,ontime,0
700,MQ,653,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
800,MQ,759,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
900,MQ,850,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1100,MQ,1057,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1300,MQ,1255,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1400,MQ,1350,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1500,MQ,1458,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1600,MQ,1551,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1900,MQ,2004,LGA,214,1/20/2004,DCA,0,2,20,delayed,104
850,UA,844,LGA,229,1/20/2004,IAD,0,2,20,ontime,0
630,US,626,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
700,US,658,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
800,US,758,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
900,US,859,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1000,US,957,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1100,US,1055,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1200,US,1156,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1300,US,1258,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1400,US,1357,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1500,US,1456,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1600,US,1554,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1700,US,1657,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1800,US,1758,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1900,US,1858,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
2000,US,1957,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
2100,US,2057,LGA,214,1/20/2004,DCA,0,2,20,ontime,0
1455,RU,1453,EWR,169,1/20/2004,BWI,0,2,20,ontime,0
1030,RU,1027,EWR,169,1/20/2004,BWI,0,2,20,ontime,0
1720,RU,1723,EWR,169,1/20/2004,BWI,0,2,20,delayed,3
700,RU,655,EWR,169,1/20/2004,BWI,0,2,20,ontime,0
1900,CO,1856,EWR,199,1/20/2004,DCA,0,2,20,ontime,0
1730,CO,1723,EWR,199,1/20/2004,DCA,0,2,20,ontime,0
1300,CO,1250,EWR,199,1/20/2004,DCA,0,2,20,ontime,0
735,CO,729,EWR,199,1/20/2004,DCA,0,2,20,ontime,0
840,DH,835,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
1710,DH,1700,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
1245,DH,1236,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
2120,DH,2113,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
630,DH,625,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
1430,DH,1426,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
1630,RU,1624,EWR,199,1/20/2004,DCA,0,2,20,ontime,0
2100,RU,2052,EWR,199,1/20/2004,DCA,0,2,20,ontime,0
1359,RU,1357,EWR,199,1/20/2004,DCA,0,2,20,ontime,0
1700,RU,1650,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
645,RU,638,EWR,199,1/20/2004,DCA,0,2,20,ontime,0
1900,RU,1855,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
900,RU,859,EWR,199,1/20/2004,DCA,0,2,20,ontime,0
1300,RU,1255,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
1525,RU,1555,EWR,199,1/20/2004,DCA,0,2,20,delayed,30
1500,RU,1456,EWR,213,1/20/2004,IAD,0,2,20,ontime,0
700,RU,708,EWR,213,1/20/2004,IAD,0,2,20,delayed,8
1455,OH,1455,JFK,184,1/21/2004,BWI,0,3,21,ontime,0
1245,DH,1239,LGA,229,1/21/2004,IAD,0,3,21,ontime,0
1455,DH,1448,LGA,229,1/21/2004,IAD,0,3,21,ontime,0
1715,DH,1714,LGA,229,1/21/2004,IAD,0,3,21,ontime,0
2120,DH,2220,LGA,229,1/21/2004,IAD,0,3,21,delayed,100
640,DH,702,LGA,229,1/21/2004,IAD,0,3,21,delayed,62
1040,DH,1032,LGA,229,1/21/2004,IAD,0,3,21,ontime,0
840,DH,836,JFK,228,1/21/2004,IAD,0,3,21,ontime,0
1240,DH,1237,JFK,228,1/21/2004,IAD,0,3,21,ontime,0
1455,DH,1504,JFK,228,1/21/2004,IAD,0,3,21,ontime,49
1645,DH,1639,JFK,228,1/21/2004,IAD,0,3,21,ontime,0
1715,DH,1710,JFK,228,1/21/2004,IAD,0,3,21,ontime,0
2120,DH,2118,JFK,228,1/21/2004,IAD,0,3,21,ontime,0
1610,DH,1603,JFK,228,1/21/2004,IAD,0,3,21,ontime,0
1455,DL,1456,JFK,213,1/21/2004,DCA,0,3,21,ontime,1
630,DL,630,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
730,DL,730,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
830,DL,831,LGA,214,1/21/2004,DCA,0,3,21,ontime,1
930,DL,931,LGA,214,1/21/2004,DCA,0,3,21,ontime,1
1030,DL,1031,LGA,214,1/21/2004,DCA,0,3,21,ontime,1
1130,DL,1131,LGA,214,1/21/2004,DCA,0,3,21,ontime,1
1230,DL,1230,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1330,DL,1332,LGA,214,1/21/2004,DCA,0,3,21,ontime,2
1430,DL,1431,LGA,214,1/21/2004,DCA,0,3,21,ontime,1
1530,DL,1530,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1630,DL,1632,LGA,214,1/21/2004,DCA,0,3,21,delayed,2
1730,DL,1730,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1830,DL,1828,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1930,DL,1928,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
2030,DL,2032,LGA,214,1/21/2004,DCA,0,3,21,ontime,2
1530,MQ,1525,JFK,213,1/21/2004,DCA,0,3,21,ontime,0
600,MQ,555,JFK,213,1/21/2004,DCA,0,3,21,ontime,0
1830,MQ,1830,JFK,213,1/21/2004,DCA,0,3,21,ontime,0
700,MQ,652,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
800,MQ,753,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
900,MQ,857,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1100,MQ,1050,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1300,MQ,1252,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1400,MQ,1349,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1500,MQ,1452,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1600,MQ,1556,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1700,MQ,1653,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1900,MQ,1853,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
850,UA,846,LGA,229,1/21/2004,IAD,0,3,21,ontime,0
630,US,627,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
700,US,659,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
800,US,759,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
900,US,855,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1000,US,956,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
1100,US,1056,LGA,214,1/21/2004,DCA,0,3,21,ontime,0
